id,source_x,title,doi,license,abstract,publish_time,journal,url,volume,issue,start_page,end_page,subject_class
1637,AMC,Non-commutative structures 2018: a workshop in honor of Jonathan Leech,NA,CC BY 4.0,NA,2017-03-21T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/1637,14,1,NA,NA,NA
1709,AMC,The 2018 Petra Šparl Award,NA,CC BY 4.0,NA,2017-09-04T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/1709,14,2,NA,NA,NA
1059,AMC,Coordinatizing <i>n</i><sub>3</sub> configurations,10.26493/1855-3974.1059.4be,CC BY 4.0,"Given an <span class=""math inline""><em>n</em><sub>3</sub></span> configuration, a one-point extension is a technique that constructs <span class=""math inline"">(<em>n</em> + 1)<sub>3</sub></span> configurations from it. A configuration is <em>geometric</em> if it can be realized by a collection of points and straight lines in the plane. Given a geometric <span class=""math inline""><em>n</em><sub>3</sub></span> configuration with a planar coordinatization of its points and lines, a method is presented that uses a one-point extension to produce <span class=""math inline"">(<em>n</em> + 1)<sub>3</sub></span> configurations from it, and then constructs geometric realizations of the <span class=""math inline"">(<em>n</em> + 1)<sub>3</sub></span> configurations. It is shown that this can be done using only a homogeneous <span><em>cubic</em></span> polynomial in just <span><em>three</em></span> variables, <span><em>independent</em></span> of <span class=""math inline""><em>n</em></span>. This transforms a computationally intractable problem into a computationally practical one.",2017-11-02T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/1059,15,1,127,145,51E30
1218,AMC,Maximum cuts of graphs with forbidden cycles,10.26493/1855-3974.1218.5ed,CC BY 4.0,"<p>For a graph <span class=""math inline""><em>G</em></span>, let <span class=""math inline""><em>f</em>(<em>G</em>)</span> denote the maximum number of edges in a bipartite subgraph of <span class=""math inline""><em>G</em></span>. For an integer <span class=""math inline""><em>m</em> ≥ 1</span> and for a set <span class=""math inline"">ℋ</span> of graphs, let <span class=""math inline""><em>f</em>(<em>m</em>, ℋ)</span> denote the minimum possible cardinality of <span class=""math inline""><em>f</em>(<em>G</em>)</span>, as <span class=""math inline""><em>G</em></span> ranges over all graphs on <span class=""math inline""><em>m</em></span> edges that contain no member of <span class=""math inline"">ℋ</span> as a subgraph. In particular, for a given graph <span class=""math inline""><em>H</em></span>, we simply write <span class=""math inline""><em>f</em>(<em>m</em>, <em>H</em>)</span> for <span class=""math inline""><em>f</em>(<em>m</em>, ℋ)</span> when <span class=""math inline"">ℋ = {<em>H</em>}</span>. Let <span class=""math inline""><em>r</em> &gt; 4</span> be a fixed even integer. Alon et al. (2003) conjectured that there exists a positive constant <span class=""math inline""><em>c</em>(<em>r</em>)</span> such that <span class=""math inline""><em>f</em>(<em>m</em>, <em>C</em><sub><em>r</em> − 1</sub>) ≥ <em>m</em>/2 + <em>c</em>(<em>r</em>)<em>m</em><sup><em>r</em>/(<em>r</em> + 1)</sup></span> for all <span class=""math inline""><em>m</em></span>. In the present article, we show that <span class=""math inline""><em>f</em>(<em>m</em>, <em>C</em><sub><em>r</em> − 1</sub>) ≥ <em>m</em>/2 + <em>c</em>(<em>r</em>)(<em>m</em><sup><em>r</em></sup>log<sup>4</sup><em>m</em>)<sup>1/(<em>r</em> + 2)</sup></span> for some positive constant <span class=""math inline""><em>c</em>(<em>r</em>)</span> and all <span class=""math inline""><em>m</em></span>. For any fixed integer <span class=""math inline""><em>s</em> ≥ 2</span>, we also study the function <span class=""math inline""><em>f</em>(<em>m</em>, ℋ)</span> for <span class=""math inline"">ℋ = {<em>K</em><sub>2, <em>s</em></sub>, <em>C</em><sub>5</sub>}</span> and <span class=""math inline"">ℋ = {<em>C</em><sub>4</sub>, <em>C</em><sub>5</sub>, …, <em>C</em><sub><em>r</em> − 1</sub>}</span>, both of which improve the results of Alon et al.</p>",2017-11-02T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/1218,15,1,147,160,05C35;05C70
1296,AMC,Circular chromatic number of induced subgraphs of Kneser graphs,10.26493/1855-3974.1296.5c7,CC BY 4.0,"Investigating the equality of the chromatic number and the circular chromatic number of graphs has been an active stream of research for last decades. In this regard, Hajiabolhassan and Zhu in 2003 proved that if <span class=""math inline""><em>n</em></span> is sufficiently large with respect to <span class=""math inline""><em>k</em></span>, then the Schrijver graph <span class=""math inline"">SG(<em>n</em>, <em>k</em>)</span> has the same chromatic and circular chromatic number. Later, Meunier in 2005 and independently, Simonyi and Tardos in 2006 proved that <span class=""math inline""><em>χ</em>(SG(<em>n</em>, <em>k</em>)) = <em>χ</em><sub><em>c</em></sub>(SG(<em>n</em>, <em>k</em>))</span> if <span class=""math inline""><em>n</em></span> is even. In this paper, we study the circular chromatic number of induced subgraphs of Kneser graphs. In this regard, we shall first generalize the preceding result to <span class=""math inline""><em>s</em></span>-stable Kneser graphs for large even <span class=""math inline""><em>n</em></span> and even <span class=""math inline""><em>s</em></span>. Furthermore, as a generalization of the Hajiabolhassan-Zhu result, we prove that if <span class=""math inline""><em>n</em></span> is large enough with respect to <span class=""math inline""><em>k</em></span>, then any sufficiently large induced subgraph of the Kneser graph <span class=""math inline"">KG(<em>n</em>, <em>k</em>)</span> has the same chromatic number and circular chromatic number.",2017-11-02T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/1296,15,1,161,172,NA
1341,AMC,Groups of symmetric crosscap number less than or equal to 17,10.26493/1855-3974.1341.5a3,CC BY 4.0,"<p>Every finite group <span class=""math inline""><em>G</em></span> acts on some non-orientable unbordered surfaces. The minimal topological genus of those surfaces is called the symmetric crosscap number of <span class=""math inline""><em>G</em></span>. It is known that <span class=""math inline"">3</span> is not the  of any group but it remains unknown whether there are other such values, called gaps.</p><p>In this paper we obtain the groups with symmetric crosscap number less than or equal to <span class=""math inline"">17</span>. Also, we obtain six infinite families with symmetric crosscap number of the form <span class=""math inline"">12<em>k</em> + 3</span>.</p>",2017-11-02T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/1341,15,1,173,190,30M60;20F05;20H10;30F50
1279,AMC,Saturation number of lattice animals,10.26493/1855-3974.1279.bce,CC BY 4.0,"<p>A matching <span class=""math inline""><em>M</em></span> in a graph <span class=""math inline""><em>G</em></span> is maximal if no other matching of <span class=""math inline""><em>G</em></span> has <span class=""math inline""><em>M</em></span> as a proper subset. The saturation number of <span class=""math inline""><em>G</em></span> is the cardinality of any smallest maximal matching in <span class=""math inline""><em>G</em></span>. In this paper we investigate saturation number for several classes of square and hexagonal lattice animals.</p>",2017-11-02T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/1279,15,1,191,204,92E10;05C70;05C35;05C90
1419,AMC,Enumerating regular graph coverings whose covering transformation groups are  ℤ<sub>2</sub>-extensions of a cyclic group,10.26493/1855-3974.1419.3e9,CC BY 4.0,"<p>Several types of the isomorphism classes of graph coverings have been enumerated by many authors. In 1988, Hofmeister enumerated the double covers of a graph, and this work was extended to <span class=""math inline""><em>n</em></span>-fold coverings of a graph by the second and third authors. For <span><em>regular</em></span> coverings of a graph, their isomorphism classes were enumerated when the covering transformation group is a finite abelian or dihedral group. In this paper, we enumerate the isomorphism classes of graph coverings when the covering transformation group is a <span class=""math inline"">ℤ<sub>2</sub></span>-extension of a cyclic group, including generalized quaternion and semi-dihedral groups.</p>",2017-11-02T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/1419,15,1,205,223,05C30;20F28;20K27
1115,AMC,Enumeration of hypermaps of a given genus,10.26493/1855-3974.1115.90f,CC BY 4.0,"This paper addresses the enumeration of rooted and unrooted hypermaps of a given genus. For rooted hypermaps the enumeration method consists of considering the more general family of multirooted hypermaps, in which darts other than the root dart are distinguished. We give functional equations for the generating series counting multirooted hypermaps of a given genus by number of darts, vertices, edges, faces and the degrees of the vertices containing the distinguished darts. We solve these equations to get parametric expressions of the generating functions of rooted hypermaps of low genus. We also count unrooted hypermaps of given genus by number of darts, vertices, hyperedges and faces.",2017-11-02T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/1115,15,1,225,266,05C30;05A15
939,AMC,Calculating genus polynomials via string operations and matrices,10.26493/1855-3974.939.77d,CC BY 4.0,"<p>To calculate the genus polynomials for a recursively specifiable sequence of graphs, the set of cellular imbeddings in oriented surfaces for each of the graphs is usually partitioned into <em>imbedding-types</em>. The effects of a recursively applied graph operation <span class=""math inline""><em>τ</em></span> on each imbedding-type are represented by a <em>production matrix</em>. When the operation <span class=""math inline""><em>τ</em></span> amounts to constructing the next member of the sequence by attaching a copy of a fixed graph <span class=""math inline""><em>H</em></span> to the previous member, Stahl called the resulting sequence of graphs an <em><span class=""math inline""><em>H</em></span>-linear family</em>. We demonstrate herein how representing the imbedding types by strings and the operation <span class=""math inline""><em>τ</em></span> by <em>string operations</em> enables us to automate the calculation of the production matrices, a task requiring time proportional to the square of the number of imbedding-types.</p>",2018-06-20T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/939,15,2,267,295,05A15;05A20;05C10
806,AMC,"Finite actions on the 2-sphere, the projective plane and I-bundles over the projective plane",10.26493/1855-3974.806.c9d,CC BY 4.0,"<p>In this paper, we consider the finite groups which act on the <span class=""math inline"">2</span>-sphere <span class=""math inline""><strong>S</strong><sup>2</sup></span> and the projective plane <span class=""math inline""><strong>P</strong><sup>2</sup></span>, and show how to visualize these actions which are explicitly defined. We obtain their quotient types by distinguishing a fundamental domain for each action and identifying its boundary. If <span class=""math inline""><em>G</em></span> is an action on <span class=""math inline""><strong>P</strong><sup>2</sup></span>, then <span class=""math inline""><em>G</em></span> is isomorphic to one of the following groups: <span class=""math inline""><strong>S</strong><sub>4</sub></span>, <span class=""math inline""><strong>A</strong><sub>5</sub></span>, <span class=""math inline""><strong>A</strong><sub>4</sub></span>, <span class=""math inline""><strong>Z</strong><sub><em>m</em></sub></span> or <span class=""math inline"">Dih(<strong>Z</strong><sub><em>m</em></sub>)</span>. For each group, there is only one equivalence class (conjugation), and <span class=""math inline""><em>G</em></span> leaves an orientation reversing loop invariant if and only if <span class=""math inline""><em>G</em></span> is isomorphic to either <span class=""math inline""><strong>Z</strong><sub><em>m</em></sub></span> or <span class=""math inline"">Dih(<strong>Z</strong><sub><em>m</em></sub>)</span>. Using these preliminary results, we classify and enumerate the finite groups, up to equivalence, which act on <span class=""math inline""><strong>P</strong><sup>2</sup> × <em>I</em></span> and the twisted I-bundle over <span class=""math inline""><strong>P</strong><sup>2</sup></span>. As an example, if <span class=""math inline""><em>m</em> &gt; 2</span> is an even integer and <span class=""math inline""><em>m</em>/2</span> is odd, there are three equivalence classes of orientation reversing <span class=""math inline"">Dih(<strong>Z</strong><sub><em>m</em></sub>)</span>-actions on the twisted I-bundle over <span class=""math inline""><strong>P</strong><sup>2</sup></span>. However if <span class=""math inline""><em>m</em>/2</span> is even, then there are two equivalence classes.</p>",2018-06-20T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/806,15,2,297,321,57S25;05E18;57M60;57R18;58D19;57M20
